gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021090900,97,35634.0,4,2021-09-10T00:26:31.400,81.0,TB,right,40.99,36.74,0.02,0.32,0.0,113.75,52.07,None
2021090900,97,35634.0,5,2021-09-10T00:26:31.500,81.0,TB,right,41.01,36.75,0.16,1.34,0.02,113.75,51.22,None
2021090900,97,35634.0,6,2021-09-10T00:26:31.600,81.0,TB,right,41.04,36.77,0.48,2.61,0.04,113.75,54.53,ball_snap
2021090900,97,35634.0,7,2021-09-10T00:26:31.700,81.0,TB,right,41.1,36.82,0.92,3.92,0.08,111.77,52.35,None
2021090900,97,35634.0,8,2021-09-10T00:26:31.800,81.0,TB,right,41.2,36.9,1.49,5.17,0.12,109.27,52.5,None
2021090900,97,35634.0,9,2021-09-10T00:26:31.900,81.0,TB,right,41.36,37.02,2.15,5.11,0.2,108.27,51.18,None
2021090900,97,35634.0,10,2021-09-10T00:26:32.000,81.0,TB,right,41.54,37.18,2.63,4.41,0.24,106.34,49.19,None
2021090900,97,35634.0,11,2021-09-10T00:26:32.100,81.0,TB,right,41.77,37.38,3.14,4.02,0.3,102.33,49.2,None
2021090900,97,35634.0,12,2021-09-10T00:26:32.200,81.0,TB,right,42.02,37.59,3.5,3.19,0.33,100.34,48.79,None
2021090900,97,35634.0,13,2021-09-10T00:26:32.300,81.0,TB,right,42.34,37.87,4.04,2.98,0.42,101.72,48.83,None
2021090900,97,35634.0,14,2021-09-10T00:26:32.400,81.0,TB,right,42.65,38.16,4.35,2.43,0.42,103.08,47.87,None
2021090900,97,35634.0,15,2021-09-10T00:26:32.500,81.0,TB,right,43.02,38.47,4.79,2.42,0.49,106.84,48.5,None
2021090900,97,35634.0,16,2021-09-10T00:26:32.600,81.0,TB,right,43.45,38.8,5.37,3.38,0.55,113.66,51.12,None
2021090900,97,35634.0,17,2021-09-10T00:26:32.700,81.0,TB,right,43.89,39.14,5.67,2.71,0.55,108.37,52.2,None
2021090900,97,35634.0,18,2021-09-10T00:26:32.800,81.0,TB,right,44.35,39.5,5.98,2.73,0.58,111.44,52.66,None
2021090900,97,35634.0,19,2021-09-10T00:26:32.900,81.0,TB,right,44.85,39.86,6.42,3.15,0.62,102.84,55.89,None
2021090900,97,35634.0,20,2021-09-10T00:26:33.000,81.0,TB,right,45.41,40.21,6.71,2.86,0.66,112.28,58.57,None
2021090900,97,35634.0,21,2021-09-10T00:26:33.100,81.0,TB,right,46.0,40.55,6.94,2.56,0.69,120.07,61.1,None
2021090900,97,35634.0,22,2021-09-10T00:26:33.200,81.0,TB,right,46.63,40.87,7.04,2.47,0.7,124.82,64.08,None
2021090900,97,35634.0,23,2021-09-10T00:26:33.300,81.0,TB,right,47.29,41.14,7.19,2.85,0.72,89.82,68.19,None
2021090900,97,35634.0,24,2021-09-10T00:26:33.400,81.0,TB,right,47.95,41.39,7.15,2.51,0.71,70.67,70.09,None
2021090900,97,35634.0,25,2021-09-10T00:26:33.500,81.0,TB,right,48.63,41.62,7.11,2.33,0.71,66.17,72.0,None
2021090900,97,35634.0,26,2021-09-10T00:26:33.600,81.0,TB,right,49.26,41.82,6.74,2.75,0.66,39.64,74.0,None
2021090900,97,35634.0,27,2021-09-10T00:26:33.700,81.0,TB,right,49.84,41.96,6.18,3.64,0.6,21.37,76.28,None
2021090900,97,35634.0,28,2021-09-10T00:26:33.800,81.0,TB,right,50.47,42.13,6.07,3.21,0.64,2.51,76.94,None
2021090900,97,35634.0,29,2021-09-10T00:26:33.900,81.0,TB,right,51.02,42.27,5.62,3.44,0.57,6.02,76.75,None
2021090900,97,35634.0,30,2021-09-10T00:26:34.000,81.0,TB,right,51.54,42.4,5.22,3.61,0.54,359.08,76.41,None
2021090900,97,35634.0,31,2021-09-10T00:26:34.100,81.0,TB,right,52.04,42.5,4.86,3.78,0.51,334.98,78.61,None
2021090900,97,35634.0,32,2021-09-10T00:26:34.200,81.0,TB,right,52.5,42.55,4.38,4.76,0.47,4.94,85.3,None
2021090900,97,35634.0,33,2021-09-10T00:26:34.300,81.0,TB,right,52.92,42.56,3.95,4.81,0.41,356.14,91.26,None
2021090900,97,35634.0,34,2021-09-10T00:26:34.400,81.0,TB,right,53.29,42.53,3.47,4.98,0.37,4.83,98.03,None
2021090900,97,35634.0,35,2021-09-10T00:26:34.500,81.0,TB,right,53.6,42.45,3.22,5.59,0.33,50.82,111.13,None
2021090900,97,35634.0,36,2021-09-10T00:26:34.600,81.0,TB,right,53.88,42.29,3.19,5.79,0.32,26.14,127.26,None
2021090900,97,35634.0,37,2021-09-10T00:26:34.700,81.0,TB,right,54.12,42.07,3.24,4.99,0.32,3.97,136.44,None
2021090900,97,35634.0,38,2021-09-10T00:26:34.800,81.0,TB,right,54.32,41.83,3.27,4.17,0.32,21.61,144.2,autoevent_passforward
2021090900,97,35634.0,39,2021-09-10T00:26:34.900,81.0,TB,right,54.53,41.53,3.66,3.56,0.36,64.06,148.95,None
2021090900,97,35634.0,40,2021-09-10T00:26:35.000,81.0,TB,right,54.72,41.19,3.95,2.95,0.39,102.11,152.99,pass_forward
2021090900,97,35634.0,41,2021-09-10T00:26:35.100,81.0,TB,right,54.89,40.81,4.19,2.49,0.41,121.92,156.56,None
2021090900,97,35634.0,42,2021-09-10T00:26:35.200,81.0,TB,right,55.05,40.4,4.43,2.11,0.44,137.22,159.47,None
2021090900,97,35634.0,43,2021-09-10T00:26:35.300,81.0,TB,right,55.21,39.97,4.66,1.86,0.46,134.7,160.93,None
2021090900,97,39985.0,1,2021-09-10T00:26:31.100,25.0,TB,right,37.54,22.26,0.11,0.07,0.02,91.78,132.28,None
2021090900,97,39985.0,2,2021-09-10T00:26:31.200,25.0,TB,right,37.55,22.25,0.11,0.07,0.01,90.81,138.19,None
2021090900,97,39985.0,3,2021-09-10T00:26:31.300,25.0,TB,right,37.53,22.22,0.12,0.07,0.03,87.4,163.85,None
2021090900,97,39985.0,4,2021-09-10T00:26:31.400,25.0,TB,right,37.54,22.24,0.06,0.06,0.02,89.98,139.31,None
2021090900,97,39985.0,5,2021-09-10T00:26:31.500,25.0,TB,right,37.56,22.26,0.05,0.05,0.02,91.23,95.9,None
2021090900,97,39985.0,6,2021-09-10T00:26:31.600,25.0,TB,right,37.55,22.27,0.04,0.04,0.01,91.23,73.76,ball_snap
2021090900,97,39985.0,7,2021-09-10T00:26:31.700,25.0,TB,right,37.59,22.31,0.09,0.06,0.06,86.07,49.94,None
2021090900,97,39985.0,8,2021-09-10T00:26:31.800,25.0,TB,right,37.6,22.33,0.1,0.06,0.02,85.47,46.46,None
2021090900,97,39985.0,9,2021-09-10T00:26:31.900,25.0,TB,right,37.61,22.35,0.11,0.14,0.02,71.35,41.29,None
2021090900,97,39985.0,10,2021-09-10T00:26:32.000,25.0,TB,right,37.65,22.38,0.21,0.65,0.05,72.59,43.62,None
2021090900,97,39985.0,11,2021-09-10T00:26:32.100,25.0,TB,right,37.67,22.41,0.32,0.97,0.03,71.97,36.67,None
2021090900,97,39985.0,12,2021-09-10T00:26:32.200,25.0,TB,right,37.69,22.44,0.41,1.06,0.04,72.63,35.3,None
2021090900,97,39985.0,13,2021-09-10T00:26:32.300,25.0,TB,right,37.71,22.47,0.44,0.67,0.04,75.66,36.61,None
2021090900,97,39985.0,14,2021-09-10T00:26:32.400,25.0,TB,right,37.73,22.49,0.35,0.1,0.03,87.08,39.76,None
2021090900,97,39985.0,15,2021-09-10T00:26:32.500,25.0,TB,right,37.75,22.52,0.36,0.07,0.04,96.26,39.05,None
2021090900,97,39985.0,16,2021-09-10T00:26:32.600,25.0,TB,right,37.78,22.54,0.33,0.26,0.03,102.05,45.18,None
2021090900,97,39985.0,17,2021-09-10T00:26:32.700,25.0,TB,right,37.79,22.55,0.18,0.62,0.02,108.05,51.75,None
2021090900,97,39985.0,18,2021-09-10T00:26:32.800,25.0,TB,right,37.8,22.56,0.08,0.8,0.01,111.6,71.85,None
2021090900,97,39985.0,19,2021-09-10T00:26:32.900,25.0,TB,right,37.79,22.53,0.24,1.3,0.03,113.4,189.36,None
2021090900,97,39985.0,20,2021-09-10T00:26:33.000,25.0,TB,right,37.75,22.49,0.61,1.93,0.06,108.12,222.06,None
2021090900,97,39985.0,21,2021-09-10T00:26:33.100,25.0,TB,right,37.68,22.4,1.07,2.43,0.11,105.56,219.5,None
2021090900,97,39985.0,22,2021-09-10T00:26:33.200,25.0,TB,right,37.6,22.3,1.38,2.38,0.13,108.81,217.29,None
2021090900,97,39985.0,23,2021-09-10T00:26:33.300,25.0,TB,right,37.52,22.17,1.68,2.5,0.15,109.41,214.28,None
2021090900,97,39985.0,24,2021-09-10T00:26:33.400,25.0,TB,right,37.42,22.0,2.06,2.66,0.2,109.41,212.12,None
2021090900,97,39985.0,25,2021-09-10T00:26:33.500,25.0,TB,right,37.29,21.8,2.47,2.94,0.24,109.41,210.36,None
2021090900,97,39985.0,26,2021-09-10T00:26:33.600,25.0,TB,right,37.17,21.56,2.83,2.71,0.27,111.3,207.78,None
2021090900,97,39985.0,27,2021-09-10T00:26:33.700,25.0,TB,right,37.04,21.26,3.29,2.86,0.32,112.4,203.46,None
2021090900,97,39985.0,28,2021-09-10T00:26:33.800,25.0,TB,right,36.91,20.94,3.61,2.53,0.35,111.13,200.9,None
2021090900,97,39985.0,29,2021-09-10T00:26:33.900,25.0,TB,right,36.81,20.56,3.96,2.54,0.39,112.93,195.55,None
2021090900,97,39985.0,30,2021-09-10T00:26:34.000,25.0,TB,right,36.73,20.16,4.19,2.39,0.41,118.61,191.29,None
2021090900,97,39985.0,31,2021-09-10T00:26:34.100,25.0,TB,right,36.67,19.72,4.4,2.39,0.44,116.01,187.85,None
2021090900,97,39985.0,32,2021-09-10T00:26:34.200,25.0,TB,right,36.65,19.27,4.61,2.46,0.46,140.1,183.18,None
2021090900,97,39985.0,33,2021-09-10T00:26:34.300,25.0,TB,right,36.69,18.79,4.79,2.75,0.48,151.59,176.9,None
2021090900,97,39985.0,34,2021-09-10T00:26:34.400,25.0,TB,right,36.74,18.29,4.98,2.61,0.5,162.7,173.27,None
2021090900,97,39985.0,35,2021-09-10T00:26:34.500,25.0,TB,right,36.82,17.78,5.11,2.32,0.51,168.02,170.27,None
2021090900,97,39985.0,36,2021-09-10T00:26:34.600,25.0,TB,right,36.95,17.27,5.23,2.28,0.53,158.76,166.4,None
2021090900,97,39985.0,37,2021-09-10T00:26:34.700,25.0,TB,right,37.1,16.75,5.39,2.28,0.55,123.57,163.24,None
2021090900,97,39985.0,38,2021-09-10T00:26:34.800,25.0,TB,right,37.28,16.22,5.55,2.13,0.56,63.93,160.82,autoevent_passforward
2021090900,97,39985.0,39,2021-09-10T00:26:34.900,25.0,TB,right,37.47,15.69,5.62,1.72,0.56,60.45,158.99,None
2021090900,97,39985.0,40,2021-09-10T00:26:35.000,25.0,TB,right,37.69,15.17,5.63,1.61,0.56,69.67,156.61,pass_forward
2021090900,97,39985.0,41,2021-09-10T00:26:35.100,25.0,TB,right,37.95,14.66,5.65,1.76,0.57,89.05,153.41,None
2021090900,97,39985.0,42,2021-09-10T00:26:35.200,25.0,TB,right,38.26,14.15,5.8,2.0,0.6,67.28,149.51,None
2021090900,97,39985.0,43,2021-09-10T00:26:35.300,25.0,TB,right,38.58,13.66,5.82,2.0,0.59,77.53,147.05,None
2021090900,97,40151.0,1,2021-09-10T00:26:31.100,66.0,TB,right,42.18,23.97,0.0,0.0,0.01,45.36,206.92,None
2021090900,97,40151.0,2,2021-09-10T00:26:31.200,66.0,TB,right,42.16,23.97,0.0,0.0,0.02,45.36,216.2,None
2021090900,97,40151.0,3,2021-09-10T00:26:31.300,66.0,TB,right,42.15,23.97,0.01,0.21,0.01,46.28,275.73,None
2021090900,97,40151.0,4,2021-09-10T00:26:31.400,66.0,TB,right,42.15,23.98,0.06,0.63,0.01,46.28,308.29,None
2021090900,97,40151.0,5,2021-09-10T00:26:31.500,66.0,TB,right,42.14,23.99,0.18,1.02,0.02,47.5,317.31,None
2021090900,97,40151.0,6,2021-09-10T00:26:31.600,66.0,TB,right,42.1,24.02,0.51,1.98,0.06,48.28,308.34,ball_snap
2021090900,97,40151.0,7,2021-09-10T00:26:31.700,66.0,TB,right,42.03,24.06,0.79,2.13,0.07,53.21,305.04,None
2021090900,97,40151.0,8,2021-09-10T00:26:31.800,66.0,TB,right,41.95,24.1,1.0,1.84,0.09,57.07,300.02,None
2021090900,97,40151.0,9,2021-09-10T00:26:31.900,66.0,TB,right,41.86,24.16,1.17,1.35,0.11,59.92,301.28,None
2021090900,97,40151.0,10,2021-09-10T00:26:32.000,66.0,TB,right,41.74,24.24,1.39,1.09,0.14,62.96,301.82,None
2021090900,97,40151.0,11,2021-09-10T00:26:32.100,66.0,TB,right,41.58,24.31,1.62,0.98,0.18,71.03,297.56,None
2021090900,97,40151.0,12,2021-09-10T00:26:32.200,66.0,TB,right,41.42,24.37,1.72,0.67,0.17,77.2,293.88,None
2021090900,97,40151.0,13,2021-09-10T00:26:32.300,66.0,TB,right,41.23,24.43,1.87,0.63,0.2,79.51,289.71,None
2021090900,97,40151.0,14,2021-09-10T00:26:32.400,66.0,TB,right,41.01,24.49,2.06,0.67,0.23,83.63,286.55,None
2021090900,97,40151.0,15,2021-09-10T00:26:32.500,66.0,TB,right,40.82,24.55,2.06,0.55,0.2,90.03,285.24,None
2021090900,97,40151.0,16,2021-09-10T00:26:32.600,66.0,TB,right,40.62,24.6,2.06,0.61,0.21,93.31,283.12,None
2021090900,97,40151.0,17,2021-09-10T00:26:32.700,66.0,TB,right,40.43,24.66,1.96,0.83,0.19,95.93,283.58,None
2021090900,97,40151.0,18,2021-09-10T00:26:32.800,66.0,TB,right,40.25,24.66,1.83,1.21,0.18,96.68,277.54,None
2021090900,97,40151.0,19,2021-09-10T00:26:32.900,66.0,TB,right,40.05,24.65,1.81,1.39,0.2,104.92,271.17,None
2021090900,97,40151.0,20,2021-09-10T00:26:33.000,66.0,TB,right,39.88,24.63,1.69,1.53,0.17,111.12,264.48,None
2021090900,97,40151.0,21,2021-09-10T00:26:33.100,66.0,TB,right,39.72,24.61,1.55,1.53,0.15,112.41,260.5,None
2021090900,97,40151.0,22,2021-09-10T00:26:33.200,66.0,TB,right,39.57,24.57,1.46,1.46,0.15,112.41,255.3,None
2021090900,97,40151.0,23,2021-09-10T00:26:33.300,66.0,TB,right,39.45,24.53,1.32,1.42,0.13,113.0,250.63,None
2021090900,97,40151.0,24,2021-09-10T00:26:33.400,66.0,TB,right,39.33,24.47,1.24,1.42,0.13,110.92,242.15,None
2021090900,97,40151.0,25,2021-09-10T00:26:33.500,66.0,TB,right,39.22,24.39,1.23,1.25,0.14,109.34,235.73,None
2021090900,97,40151.0,26,2021-09-10T00:26:33.600,66.0,TB,right,39.12,24.3,1.21,1.17,0.13,108.12,227.57,None
2021090900,97,40151.0,27,2021-09-10T00:26:33.700,66.0,TB,right,39.06,24.13,1.41,1.33,0.18,102.12,211.2,None
2021090900,97,40151.0,28,2021-09-10T00:26:33.800,66.0,TB,right,38.95,23.99,1.56,1.04,0.17,97.64,210.47,None
2021090900,97,40151.0,29,2021-09-10T00:26:33.900,66.0,TB,right,38.85,23.84,1.69,0.84,0.18,95.73,208.63,None
2021090900,97,40151.0,30,2021-09-10T00:26:34.000,66.0,TB,right,38.74,23.67,1.84,0.51,0.2,95.73,209.8,None
2021090900,97,40151.0,31,2021-09-10T00:26:34.100,66.0,TB,right,38.6,23.5,1.98,0.32,0.22,88.92,212.76,None
