gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021091201,1234,37841.0,28,2021-09-12T17:59:24.600,97.0,BUF,left,102.68,26.66,4.77,1.57,0.52,30.71,10.22,None
2021091201,1234,37841.0,29,2021-09-12T17:59:24.700,97.0,BUF,left,102.78,27.15,4.91,1.42,0.51,35.52,12.22,None
2021091201,1234,37841.0,30,2021-09-12T17:59:24.800,97.0,BUF,left,102.92,27.68,5.13,1.37,0.55,40.06,14.67,None
2021091201,1234,37841.0,31,2021-09-12T17:59:24.900,97.0,BUF,left,103.09,28.23,5.35,1.31,0.57,46.42,16.9,None
2021091201,1234,37841.0,32,2021-09-12T17:59:25.000,97.0,BUF,left,103.33,28.83,5.82,1.46,0.65,50.44,20.3,None
2021091201,1234,37841.0,33,2021-09-12T17:59:25.100,97.0,BUF,left,103.57,29.4,5.97,1.46,0.62,52.57,22.49,None
2021091201,1234,37841.0,34,2021-09-12T17:59:25.200,97.0,BUF,left,103.87,29.98,6.22,1.61,0.66,54.99,25.46,None
2021091201,1234,37841.0,35,2021-09-12T17:59:25.300,97.0,BUF,left,104.17,30.56,6.31,1.78,0.65,57.83,27.74,None
2021091201,1234,37841.0,36,2021-09-12T17:59:25.400,97.0,BUF,left,104.5,31.12,6.35,2.05,0.65,64.73,30.23,None
2021091201,1234,37841.0,37,2021-09-12T17:59:25.500,97.0,BUF,left,104.84,31.67,6.33,2.17,0.65,69.11,32.09,None
2021091201,1234,37841.0,38,2021-09-12T17:59:25.600,97.0,BUF,left,105.21,32.2,6.27,2.58,0.64,69.11,34.51,None
2021091201,1234,37841.0,39,2021-09-12T17:59:25.700,97.0,BUF,left,105.57,32.72,6.14,2.8,0.63,67.74,36.32,pass_forward
2021091201,1234,37841.0,40,2021-09-12T17:59:25.800,97.0,BUF,left,105.98,33.22,6.13,2.86,0.65,65.43,38.79,None
2021091201,1234,37841.0,41,2021-09-12T17:59:25.900,97.0,BUF,left,106.39,33.71,6.07,2.87,0.64,64.01,40.33,None
2021091201,1234,37841.0,42,2021-09-12T17:59:26.000,97.0,BUF,left,106.79,34.17,5.9,3.07,0.61,61.04,41.84,None
2021091201,1234,37841.0,43,2021-09-12T17:59:26.100,97.0,BUF,left,107.21,34.61,5.72,3.16,0.6,57.06,43.38,None
2021091201,1234,37841.0,44,2021-09-12T17:59:26.200,97.0,BUF,left,107.62,35.03,5.58,3.0,0.59,49.92,44.8,None
2021091201,1234,40107.0,1,2021-09-12T17:59:21.900,23.0,BUF,left,93.92,33.63,0.86,1.37,0.08,94.88,276.83,None
2021091201,1234,40107.0,2,2021-09-12T17:59:22.000,23.0,BUF,left,93.81,33.64,1.09,1.45,0.11,99.58,273.29,None
2021091201,1234,40107.0,3,2021-09-12T17:59:22.100,23.0,BUF,left,93.69,33.64,1.29,1.4,0.13,107.73,271.73,None
2021091201,1234,40107.0,4,2021-09-12T17:59:22.200,23.0,BUF,left,93.55,33.65,1.41,1.13,0.13,110.32,273.77,None
2021091201,1234,40107.0,5,2021-09-12T17:59:22.300,23.0,BUF,left,93.41,33.66,1.49,0.84,0.14,111.68,271.68,None
2021091201,1234,40107.0,6,2021-09-12T17:59:22.400,23.0,BUF,left,93.26,33.65,1.57,0.65,0.15,114.98,269.36,autoevent_ballsnap
2021091201,1234,40107.0,7,2021-09-12T17:59:22.500,23.0,BUF,left,93.09,33.64,1.67,0.57,0.17,118.39,267.53,ball_snap
2021091201,1234,40107.0,8,2021-09-12T17:59:22.600,23.0,BUF,left,92.93,33.65,1.66,0.18,0.16,120.03,270.05,None
2021091201,1234,40107.0,9,2021-09-12T17:59:22.700,23.0,BUF,left,92.77,33.65,1.6,0.22,0.16,112.5,268.73,None
2021091201,1234,40107.0,10,2021-09-12T17:59:22.800,23.0,BUF,left,92.62,33.64,1.48,0.56,0.14,105.83,269.61,None
2021091201,1234,40107.0,11,2021-09-12T17:59:22.900,23.0,BUF,left,92.49,33.64,1.35,0.85,0.14,103.62,269.54,None
2021091201,1234,40107.0,12,2021-09-12T17:59:23.000,23.0,BUF,left,92.35,33.64,1.29,0.85,0.13,101.8,270.45,None
2021091201,1234,40107.0,13,2021-09-12T17:59:23.100,23.0,BUF,left,92.22,33.63,1.28,0.69,0.13,103.08,267.22,None
2021091201,1234,40107.0,14,2021-09-12T17:59:23.200,23.0,BUF,left,92.08,33.63,1.33,0.38,0.14,103.85,270.02,None
2021091201,1234,40107.0,15,2021-09-12T17:59:23.300,23.0,BUF,left,91.94,33.66,1.39,0.48,0.15,105.87,277.0,None
2021091201,1234,40107.0,16,2021-09-12T17:59:23.400,23.0,BUF,left,91.79,33.69,1.49,0.75,0.15,102.85,282.37,None
2021091201,1234,40107.0,17,2021-09-12T17:59:23.500,23.0,BUF,left,91.63,33.74,1.64,0.99,0.17,97.8,286.21,None
2021091201,1234,40107.0,18,2021-09-12T17:59:23.600,23.0,BUF,left,91.44,33.79,1.92,1.47,0.2,90.2,288.01,None
2021091201,1234,40107.0,19,2021-09-12T17:59:23.700,23.0,BUF,left,91.23,33.87,2.17,1.69,0.22,87.73,291.64,None
2021091201,1234,40107.0,20,2021-09-12T17:59:23.800,23.0,BUF,left,91.02,33.97,2.4,1.71,0.24,84.64,294.96,None
2021091201,1234,40107.0,21,2021-09-12T17:59:23.900,23.0,BUF,left,90.78,34.1,2.71,1.87,0.27,82.97,298.54,None
2021091201,1234,40107.0,22,2021-09-12T17:59:24.000,23.0,BUF,left,90.5,34.25,3.1,2.01,0.32,80.65,299.5,None
2021091201,1234,40107.0,23,2021-09-12T17:59:24.100,23.0,BUF,left,90.23,34.42,3.33,1.87,0.32,73.9,301.71,None
2021091201,1234,40107.0,24,2021-09-12T17:59:24.200,23.0,BUF,left,89.93,34.61,3.55,1.61,0.35,71.08,302.25,None
2021091201,1234,40107.0,25,2021-09-12T17:59:24.300,23.0,BUF,left,89.61,34.81,3.78,1.42,0.38,69.24,302.81,None
2021091201,1234,40107.0,26,2021-09-12T17:59:24.400,23.0,BUF,left,89.28,35.03,4.02,1.47,0.4,65.23,303.86,None
2021091201,1234,40107.0,27,2021-09-12T17:59:24.500,23.0,BUF,left,88.93,35.27,4.3,1.59,0.43,65.23,304.96,None
2021091201,1234,40107.0,28,2021-09-12T17:59:24.600,23.0,BUF,left,88.58,35.53,4.47,1.35,0.44,62.4,306.27,None
2021091201,1234,40107.0,29,2021-09-12T17:59:24.700,23.0,BUF,left,88.22,35.82,4.56,1.13,0.45,59.42,308.72,None
2021091201,1234,40107.0,30,2021-09-12T17:59:24.800,23.0,BUF,left,87.87,36.13,4.71,1.21,0.47,55.01,311.09,None
2021091201,1234,40107.0,31,2021-09-12T17:59:24.900,23.0,BUF,left,87.51,36.45,4.85,1.31,0.49,45.77,313.2,None
2021091201,1234,40107.0,32,2021-09-12T17:59:25.000,23.0,BUF,left,87.17,36.81,4.97,1.75,0.5,39.42,316.45,None
2021091201,1234,40107.0,33,2021-09-12T17:59:25.100,23.0,BUF,left,86.84,37.2,5.1,2.14,0.51,40.97,320.48,None
2021091201,1234,40107.0,34,2021-09-12T17:59:25.200,23.0,BUF,left,86.54,37.63,5.23,2.62,0.52,46.78,325.37,None
2021091201,1234,40107.0,35,2021-09-12T17:59:25.300,23.0,BUF,left,86.26,38.1,5.53,3.23,0.55,53.73,330.42,None
2021091201,1234,40107.0,36,2021-09-12T17:59:25.400,23.0,BUF,left,86.0,38.61,5.74,3.38,0.57,59.48,334.63,None
2021091201,1234,40107.0,37,2021-09-12T17:59:25.500,23.0,BUF,left,85.78,39.15,5.95,3.62,0.59,63.66,339.45,None
2021091201,1234,40107.0,38,2021-09-12T17:59:25.600,23.0,BUF,left,85.62,39.74,6.21,4.13,0.61,42.39,345.3,None
2021091201,1234,40107.0,39,2021-09-12T17:59:25.700,23.0,BUF,left,85.48,40.36,6.45,4.24,0.63,53.21,349.87,pass_forward
2021091201,1234,40107.0,40,2021-09-12T17:59:25.800,23.0,BUF,left,85.39,41.01,6.64,3.95,0.65,60.8,353.3,None
2021091201,1234,40107.0,41,2021-09-12T17:59:25.900,23.0,BUF,left,85.34,41.68,6.75,4.01,0.67,51.12,358.11,None
2021091201,1234,40107.0,42,2021-09-12T17:59:26.000,23.0,BUF,left,85.36,42.35,6.76,4.29,0.67,42.32,3.45,None
2021091201,1234,40107.0,43,2021-09-12T17:59:26.100,23.0,BUF,left,85.44,43.02,6.77,4.37,0.68,48.04,8.11,None
2021091201,1234,40107.0,44,2021-09-12T17:59:26.200,23.0,BUF,left,85.55,43.69,6.77,4.05,0.68,48.82,11.6,None
2021091201,1234,40166.0,1,2021-09-12T17:59:21.900,21.0,BUF,left,94.32,19.96,0.12,0.15,0.01,75.55,92.93,None
2021091201,1234,40166.0,2,2021-09-12T17:59:22.000,21.0,BUF,left,94.33,19.97,0.12,0.18,0.01,75.55,68.37,None
2021091201,1234,40166.0,3,2021-09-12T17:59:22.100,21.0,BUF,left,94.33,19.96,0.05,0.11,0.01,75.55,107.27,None
2021091201,1234,40166.0,4,2021-09-12T17:59:22.200,21.0,BUF,left,94.32,19.94,0.14,0.17,0.03,75.55,209.64,None
2021091201,1234,40166.0,5,2021-09-12T17:59:22.300,21.0,BUF,left,94.31,19.93,0.14,0.1,0.01,77.35,211.79,None
2021091201,1234,40166.0,6,2021-09-12T17:59:22.400,21.0,BUF,left,94.3,19.92,0.12,0.06,0.01,79.31,217.82,autoevent_ballsnap
2021091201,1234,40166.0,7,2021-09-12T17:59:22.500,21.0,BUF,left,94.29,19.91,0.14,0.04,0.02,80.01,229.22,ball_snap
2021091201,1234,40166.0,8,2021-09-12T17:59:22.600,21.0,BUF,left,94.3,19.92,0.08,0.03,0.01,81.0,230.05,None
2021091201,1234,40166.0,9,2021-09-12T17:59:22.700,21.0,BUF,left,94.32,19.94,0.02,0.02,0.03,79.57,350.43,None
2021091201,1234,40166.0,10,2021-09-12T17:59:22.800,21.0,BUF,left,94.32,19.95,0.04,0.31,0.01,78.39,33.37,None
2021091201,1234,40166.0,11,2021-09-12T17:59:22.900,21.0,BUF,left,94.35,19.96,0.15,0.8,0.03,77.28,45.56,None
2021091201,1234,40166.0,12,2021-09-12T17:59:23.000,21.0,BUF,left,94.38,19.99,0.36,1.49,0.04,75.05,49.12,None
2021091201,1234,40166.0,13,2021-09-12T17:59:23.100,21.0,BUF,left,94.45,20.04,0.75,2.5,0.08,70.42,54.18,None
2021091201,1234,40166.0,14,2021-09-12T17:59:23.200,21.0,BUF,left,94.53,20.1,1.18,3.13,0.1,71.4,53.42,None
2021091201,1234,40166.0,15,2021-09-12T17:59:23.300,21.0,BUF,left,94.66,20.2,1.72,3.63,0.16,75.46,52.72,None
2021091201,1234,40166.0,16,2021-09-12T17:59:23.400,21.0,BUF,left,94.81,20.32,2.14,3.58,0.2,77.86,51.95,None
2021091201,1234,40166.0,17,2021-09-12T17:59:23.500,21.0,BUF,left,94.98,20.48,2.53,3.29,0.24,70.05,47.21,None
2021091201,1234,40166.0,18,2021-09-12T17:59:23.600,21.0,BUF,left,95.18,20.68,2.92,3.14,0.28,61.48,43.08,None
2021091201,1234,40166.0,19,2021-09-12T17:59:23.700,21.0,BUF,left,95.38,20.92,3.23,2.88,0.31,57.88,39.46,None
2021091201,1234,40166.0,20,2021-09-12T17:59:23.800,21.0,BUF,left,95.57,21.19,3.45,2.45,0.33,54.52,35.79,None
2021091201,1234,40166.0,21,2021-09-12T17:59:23.900,21.0,BUF,left,95.75,21.5,3.62,2.32,0.35,45.06,30.11,None
2021091201,1234,40166.0,22,2021-09-12T17:59:24.000,21.0,BUF,left,95.91,21.83,3.82,2.82,0.37,33.5,23.99,None
2021091201,1234,40166.0,23,2021-09-12T17:59:24.100,21.0,BUF,left,96.06,22.21,4.04,2.91,0.4,26.06,19.42,None
2021091201,1234,40166.0,24,2021-09-12T17:59:24.200,21.0,BUF,left,96.17,22.61,4.24,2.97,0.42,19.04,14.43,None
2021091201,1234,40166.0,25,2021-09-12T17:59:24.300,21.0,BUF,left,96.24,23.04,4.41,3.26,0.44,11.61,7.94,None
2021091201,1234,40166.0,26,2021-09-12T17:59:24.400,21.0,BUF,left,96.25,23.49,4.56,3.92,0.45,1.34,359.74,None
2021091201,1234,40166.0,27,2021-09-12T17:59:24.500,21.0,BUF,left,96.22,23.95,4.71,4.01,0.46,351.87,353.97,None
2021091201,1234,40166.0,28,2021-09-12T17:59:24.600,21.0,BUF,left,96.12,24.43,4.97,4.55,0.49,344.15,345.72,None
2021091201,1234,40166.0,29,2021-09-12T17:59:24.700,21.0,BUF,left,95.95,24.92,5.26,4.61,0.52,342.51,339.08,None
2021091201,1234,40166.0,30,2021-09-12T17:59:24.800,21.0,BUF,left,95.7,25.42,5.6,4.82,0.56,341.74,332.39,None
2021091201,1234,40166.0,31,2021-09-12T17:59:24.900,21.0,BUF,left,95.4,25.93,5.96,4.72,0.59,323.15,327.46,None
2021091201,1234,40166.0,32,2021-09-12T17:59:25.000,21.0,BUF,left,95.05,26.43,6.23,4.15,0.61,322.07,323.6,None
2021091201,1234,40166.0,33,2021-09-12T17:59:25.100,21.0,BUF,left,94.67,26.93,6.44,3.35,0.63,322.68,321.28,None
2021091201,1234,40166.0,34,2021-09-12T17:59:25.200,21.0,BUF,left,94.26,27.44,6.65,2.42,0.66,327.96,319.91,None
2021091201,1234,40166.0,35,2021-09-12T17:59:25.300,21.0,BUF,left,93.82,27.97,6.86,1.42,0.68,324.32,319.86,None
2021091201,1234,40166.0,36,2021-09-12T17:59:25.400,21.0,BUF,left,93.38,28.5,6.92,0.34,0.69,325.76,321.19,None
2021091201,1234,40166.0,37,2021-09-12T17:59:25.500,21.0,BUF,left,92.96,29.05,6.92,0.87,0.69,325.76,322.67,None
2021091201,1234,40166.0,38,2021-09-12T17:59:25.600,21.0,BUF,left,92.57,29.62,6.91,1.81,0.69,325.76,325.51,None
2021091201,1234,40166.0,39,2021-09-12T17:59:25.700,21.0,BUF,left,92.22,30.23,6.94,3.04,0.7,324.96,330.39,pass_forward
2021091201,1234,40166.0,40,2021-09-12T17:59:25.800,21.0,BUF,left,91.91,30.84,6.88,3.69,0.69,327.93,334.42,None
2021091201,1234,40166.0,41,2021-09-12T17:59:25.900,21.0,BUF,left,91.64,31.48,6.83,3.92,0.69,331.26,338.68,None
2021091201,1234,40166.0,42,2021-09-12T17:59:26.000,21.0,BUF,left,91.43,32.13,6.88,4.0,0.69,335.1,343.0,None
2021091201,1234,40166.0,43,2021-09-12T17:59:26.100,21.0,BUF,left,91.26,32.82,6.96,4.19,0.7,343.75,347.61,None
2021091201,1234,40166.0,44,2021-09-12T17:59:26.200,21.0,BUF,left,91.13,33.5,6.98,3.96,0.7,347.44,351.32,None
2021091201,1234,41236.0,1,2021-09-12T17:59:21.900,85.0,PIT,left,104.17,21.29,0.02,0.36,0.01,238.41,145.15,None
2021091201,1234,41236.0,2,2021-09-12T17:59:22.000,85.0,PIT,left,104.17,21.28,0.07,0.42,0.01,238.41,151.89,None
2021091201,1234,41236.0,3,2021-09-12T17:59:22.100,85.0,PIT,left,104.17,21.27,0.15,0.4,0.02,238.41,160.28,None
2021091201,1234,41236.0,4,2021-09-12T17:59:22.200,85.0,PIT,left,104.17,21.24,0.22,0.32,0.03,238.41,167.96,None
2021091201,1234,41236.0,5,2021-09-12T17:59:22.300,85.0,PIT,left,104.16,21.22,0.24,0.19,0.02,238.41,180.67,None
2021091201,1234,41236.0,6,2021-09-12T17:59:22.400,85.0,PIT,left,104.17,21.19,0.27,0.1,0.03,237.12,175.74,autoevent_ballsnap
2021091201,1234,41236.0,7,2021-09-12T17:59:22.500,85.0,PIT,left,104.16,21.18,0.24,0.06,0.01,237.12,181.13,ball_snap
2021091201,1234,41236.0,8,2021-09-12T17:59:22.600,85.0,PIT,left,104.13,21.23,0.11,0.71,0.06,237.12,250.69,None
2021091201,1234,41236.0,9,2021-09-12T17:59:22.700,85.0,PIT,left,104.1,21.26,0.23,1.28,0.04,237.93,303.58,None
2021091201,1234,41236.0,10,2021-09-12T17:59:22.800,85.0,PIT,left,104.06,21.31,0.53,2.23,0.06,235.69,318.25,None
2021091201,1234,41236.0,11,2021-09-12T17:59:22.900,85.0,PIT,left,104.02,21.38,0.94,3.02,0.08,235.69,327.76,None
2021091201,1234,41236.0,12,2021-09-12T17:59:23.000,85.0,PIT,left,103.96,21.47,1.29,3.19,0.11,238.54,332.23,None
2021091201,1234,41236.0,13,2021-09-12T17:59:23.100,85.0,PIT,left,103.9,21.61,1.71,3.12,0.15,244.67,337.5,None
2021091201,1234,41236.0,14,2021-09-12T17:59:23.200,85.0,PIT,left,103.83,21.79,2.03,2.87,0.19,249.06,339.97,None
2021091201,1234,41236.0,15,2021-09-12T17:59:23.300,85.0,PIT,left,103.77,22.0,2.32,2.5,0.22,259.18,344.54,None
2021091201,1234,41236.0,16,2021-09-12T17:59:23.400,85.0,PIT,left,103.71,22.24,2.54,2.07,0.24,261.71,347.15,None
2021091201,1234,41236.0,17,2021-09-12T17:59:23.500,85.0,PIT,left,103.67,22.49,2.62,1.44,0.26,263.55,349.91,None
2021091201,1234,41236.0,18,2021-09-12T17:59:23.600,85.0,PIT,left,103.61,22.73,2.53,0.58,0.24,267.73,349.44,None
2021091201,1234,41236.0,19,2021-09-12T17:59:23.700,85.0,PIT,left,103.57,23.0,2.69,0.6,0.27,272.52,351.34,None
2021091201,1234,41236.0,20,2021-09-12T17:59:23.800,85.0,PIT,left,103.53,23.27,2.7,0.47,0.27,275.11,352.4,None
2021091201,1234,41236.0,21,2021-09-12T17:59:23.900,85.0,PIT,left,103.5,23.56,2.87,0.44,0.3,277.23,353.59,None
